index,action,id_message,id_participant,recipients
2023-04-25 10:03:40.166361+08:00,send notification,jitai_noise_adaptive,usk21,1
2023-04-25 10:03:43.351203+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-25 10:03:47.368584+08:00,send notification,jitai_temperature,usk31,1
2023-04-25 10:08:33.198538+08:00,send notification,jitai_noise_adaptive,usk09,1
2023-04-25 10:08:39.965449+08:00,send notification,jitai_temperature_adaptive,usk15,1
2023-04-25 10:13:41.481145+08:00,send notification,jitai_temperature,usk26,1
2023-04-25 10:13:42.665742+08:00,send notification,jitai_temperature,usk32,1
2023-04-25 10:23:41.772865+08:00,send notification,jitai_temperature,usk33,1
2023-04-25 10:33:33.007364+08:00,send notification,jitai_temperature,usk10,1
2023-04-25 11:03:34.146837+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-04-25 11:03:40.904959+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-04-25 11:03:43.241684+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-04-25 11:03:44.011207+08:00,send notification,jitai_temperature,usk27,1
2023-04-25 12:03:32.983708+08:00,send notification,jitai_temperature_adaptive,usk04,1
2023-04-25 12:03:35.540862+08:00,send notification,jitai_temperature_adaptive,usk09,1
2023-04-25 12:03:41.658293+08:00,send notification,jitai_temperature_adaptive,usk13,1
2023-04-25 12:03:51.188123+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-25 12:33:46.256495+08:00,send notification,jitai_temperature,usk28,1
2023-04-25 12:53:51.000605+08:00,send notification,jitai_temperature,usk30,1
2023-04-25 12:58:45.147079+08:00,send notification,jitai_temperature,usk19,1
2023-04-25 13:03:33.326398+08:00,send notification,jitai_noise_adaptive,usk01,1
2023-04-25 13:03:36.640788+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-04-25 13:03:45.103181+08:00,send notification,jitai_temperature_adaptive,usk15,1
2023-04-25 13:03:46.024935+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-04-25 13:03:54.624312+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-04-25 13:13:46.255219+08:00,send notification,jitai_temperature,usk31,1
2023-04-25 13:18:45.348549+08:00,send notification,jitai_temperature,usk26,1
2023-04-25 13:28:50.729920+08:00,send notification,jitai_temperature,usk33,1
2023-04-25 13:58:51.979934+08:00,send notification,jitai_temperature,usk32,1
2023-04-25 14:03:32.761382+08:00,send notification,jitai_temperature_adaptive,usk04,1
2023-04-25 14:03:34.102376+08:00,send notification,jitai_noise_adaptive,usk07,1
2023-04-25 14:03:34.923685+08:00,send notification,jitai_temperature_adaptive,usk08,1
2023-04-25 14:03:42.292167+08:00,send notification,jitai_noise_adaptive,usk13,1
2023-04-25 14:04:10.378878+08:00,send notification,jitai_noise_adaptive,usk21,1
2023-04-25 14:04:13.069544+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-25 15:03:32.977604+08:00,send notification,jitai_noise_adaptive,usk01,1
2023-04-25 15:03:35.794781+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-04-25 15:03:43.811200+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-04-25 15:08:43.456686+08:00,send notification,jitai_noise_adaptive,usk19,1
2023-04-25 16:03:34.800684+08:00,send notification,jitai_temperature_adaptive,usk04,1
2023-04-25 16:03:36.129072+08:00,send notification,jitai_noise_adaptive,usk07,1
2023-04-25 16:03:37.030670+08:00,send notification,jitai_noise_adaptive,usk08,1
2023-04-25 16:03:37.928536+08:00,send notification,jitai_noise_adaptive,usk09,1
2023-04-25 16:03:46.886245+08:00,send notification,jitai_noise_adaptive,usk13,1
2023-04-25 16:03:57.037972+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-04-25 16:03:58.829912+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-25 16:28:35.595867+08:00,send notification,jitai_temperature,usk10,1
2023-04-25 17:38:49.819077+08:00,send notification,jitai_temperature,usk32,1
2023-04-26 10:08:34.936162+08:00,send notification,jitai_noise_adaptive,usk09,1
2023-04-26 10:08:39.097632+08:00,send notification,jitai_temperature,usk10,1
2023-04-26 10:08:41.616002+08:00,send notification,jitai_temperature_adaptive,usk15,1
2023-04-26 10:08:43.009958+08:00,send notification,jitai_noise_adaptive,usk17,1
2023-04-26 10:08:49.531783+08:00,send notification,jitai_noise_adaptive,usk21,1
2023-04-26 10:08:56.840311+08:00,send notification,jitai_temperature,usk26,1
2023-04-26 10:08:58.026537+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-26 10:08:58.645619+08:00,send notification,jitai_temperature,usk30,1
2023-04-26 10:09:02.722801+08:00,send notification,jitai_temperature,usk31,1
2023-04-26 10:09:03.335403+08:00,send notification,jitai_temperature,usk32,1
2023-04-26 10:09:04.015983+08:00,send notification,jitai_temperature,usk33,1
2023-04-26 10:09:04.616909+08:00,send notification,jitai_temperature,usk34,1
2023-04-26 10:09:05.212879+08:00,send notification,jitai_temperature,usk35,1
2023-04-26 10:09:05.980729+08:00,send notification,jitai_temperature,usk37,1
2023-04-26 10:09:06.608044+08:00,send notification,jitai_temperature,usk38,1
2023-04-26 10:09:07.667291+08:00,send notification,jitai_temperature,usk39,1
2023-04-26 10:43:42.190227+08:00,send notification,jitai_temperature,usk27,1
2023-04-26 10:43:42.814400+08:00,send notification,jitai_temperature,usk28,1
2023-04-26 10:43:44.049571+08:00,send notification,jitai_temperature,usk36,1
2023-04-26 11:03:33.539333+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-04-26 11:03:35.876485+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-04-26 11:03:42.321704+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-04-26 12:03:35.363440+08:00,send notification,jitai_temperature_adaptive,usk09,1
2023-04-26 12:03:42.812838+08:00,send notification,jitai_noise_adaptive,usk19,1
2023-04-26 12:03:50.791784+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-26 13:03:33.449978+08:00,send notification,jitai_noise_adaptive,usk01,1
2023-04-26 13:03:36.556973+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-04-26 13:03:43.317661+08:00,send notification,jitai_temperature_adaptive,usk15,1
2023-04-26 13:03:44.216719+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-04-26 13:03:52.609780+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-04-26 13:13:35.195139+08:00,send notification,jitai_temperature,usk10,1
2023-04-26 13:13:46.420178+08:00,send notification,jitai_temperature,usk26,1
2023-04-26 13:13:52.647058+08:00,send notification,jitai_temperature,usk31,1
2023-04-26 13:13:53.237073+08:00,send notification,jitai_temperature,usk32,1
2023-04-26 13:13:53.855581+08:00,send notification,jitai_temperature,usk33,1
2023-04-26 13:13:54.495771+08:00,send notification,jitai_temperature,usk34,1
2023-04-26 13:13:55.137457+08:00,send notification,jitai_temperature,usk35,1
2023-04-26 13:13:55.880822+08:00,send notification,jitai_temperature,usk37,1
2023-04-26 13:13:56.489164+08:00,send notification,jitai_temperature,usk38,1
2023-04-26 13:14:02.222005+08:00,send notification,jitai_temperature,usk39,1
2023-04-26 13:48:47.395766+08:00,send notification,jitai_temperature,usk27,1
2023-04-26 13:48:48.139562+08:00,send notification,jitai_temperature,usk28,1
2023-04-26 13:48:54.706522+08:00,send notification,jitai_temperature,usk36,1
2023-04-26 14:03:33.863146+08:00,send notification,jitai_noise_adaptive,usk07,1
2023-04-26 14:03:34.696453+08:00,send notification,jitai_temperature_adaptive,usk08,1
2023-04-26 14:03:44.432161+08:00,send notification,jitai_noise_adaptive,usk21,1
2023-04-26 14:03:51.666730+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-26 15:03:35.916684+08:00,send notification,jitai_noise_adaptive,usk01,1
2023-04-26 15:03:38.384682+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-04-26 15:03:45.804365+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-04-26 15:03:47.349417+08:00,send notification,jitai_noise_adaptive,usk19,1
2023-04-26 16:03:33.522864+08:00,send notification,jitai_noise_adaptive,usk07,1
2023-04-26 16:03:34.484622+08:00,send notification,jitai_noise_adaptive,usk08,1
2023-04-26 16:03:35.400344+08:00,send notification,jitai_noise_adaptive,usk09,1
2023-04-26 16:03:45.630743+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-04-26 16:18:33.355686+08:00,send notification,jitai_temperature,usk10,1
2023-04-26 16:18:44.715925+08:00,send notification,jitai_temperature,usk26,1
2023-04-26 16:18:51.079204+08:00,send notification,jitai_temperature,usk31,1
2023-04-26 16:18:51.741073+08:00,send notification,jitai_temperature,usk32,1
2023-04-26 16:18:52.339216+08:00,send notification,jitai_temperature,usk33,1
2023-04-26 16:18:52.945477+08:00,send notification,jitai_temperature,usk34,1
2023-04-26 16:18:53.523980+08:00,send notification,jitai_temperature,usk35,1
2023-04-26 16:18:54.274357+08:00,send notification,jitai_temperature,usk37,1
2023-04-26 16:18:54.981867+08:00,send notification,jitai_temperature,usk38,1
2023-04-26 16:19:01.869841+08:00,send notification,jitai_temperature,usk39,1
2023-04-26 16:53:46.063268+08:00,send notification,jitai_temperature,usk36,1
2023-04-26 17:13:45.876066+08:00,send notification,jitai_temperature,usk28,1
2023-04-26 17:23:49.040105+08:00,send notification,jitai_temperature,usk27,1
2023-04-27 09:03:32.059764+08:00,send notification,jitai_noise_adaptive,usk01,1
2023-04-27 09:03:34.236788+08:00,send notification,jitai_temperature_adaptive,usk08,1
2023-04-27 09:03:35.060408+08:00,send notification,jitai_temperature_adaptive,usk09,1
2023-04-27 09:03:35.794366+08:00,send notification,jitai_temperature,usk10,1
2023-04-27 09:03:39.965083+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-04-27 09:03:40.752436+08:00,send notification,jitai_temperature_adaptive,usk12,1
2023-04-27 09:03:42.499037+08:00,send notification,jitai_noise_adaptive,usk15,1
2023-04-27 09:03:43.423063+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-04-27 09:03:48.195163+08:00,send notification,jitai_noise_adaptive,usk19,1
2023-04-27 09:03:50.417997+08:00,send notification,jitai_noise_adaptive,usk23,1
2023-04-27 09:03:51.236706+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-04-27 09:08:42.097041+08:00,send notification,jitai_temperature,usk35,1
2023-04-27 09:08:43.324406+08:00,send notification,jitai_temperature,usk39,1
2023-04-27 09:13:41.747444+08:00,send notification,jitai_temperature,usk33,1
2023-04-27 09:18:41.181100+08:00,send notification,jitai_temperature,usk31,1
2023-04-27 09:18:42.318666+08:00,send notification,jitai_temperature,usk36,1
2023-04-27 09:28:41.008326+08:00,send notification,jitai_temperature,usk27,1
2023-04-27 09:28:41.614005+08:00,send notification,jitai_temperature,usk28,1
2023-04-27 09:33:46.948504+08:00,send notification,jitai_temperature,usk37,1
2023-04-27 09:33:47.574152+08:00,send notification,jitai_temperature,usk38,1
2023-04-27 09:43:40.972582+08:00,send notification,jitai_temperature,usk26,1
2023-04-27 09:43:42.791098+08:00,send notification,jitai_temperature,usk32,1
2023-04-27 10:03:35.467138+08:00,send notification,jitai_noise_adaptive,usk17,1
2023-04-27 10:03:41.486996+08:00,send notification,jitai_noise_adaptive,usk21,1
2023-04-27 10:03:45.160583+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-27 10:08:33.835773+08:00,send notification,jitai_noise_adaptive,usk09,1
2023-04-27 10:08:36.346398+08:00,send notification,jitai_temperature_adaptive,usk15,1
2023-04-27 10:23:43.048426+08:00,send notification,jitai_temperature,usk34,1
2023-04-27 11:03:34.775642+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-04-27 11:03:41.342955+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-04-27 11:03:43.866206+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-04-27 12:03:35.823573+08:00,send notification,jitai_temperature_adaptive,usk09,1
2023-04-27 12:03:43.739467+08:00,send notification,jitai_noise_adaptive,usk19,1
2023-04-27 12:03:51.337862+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-27 12:08:36.080041+08:00,send notification,jitai_temperature,usk10,1
2023-04-27 12:13:52.337415+08:00,send notification,jitai_temperature,usk35,1
2023-04-27 12:13:53.385193+08:00,send notification,jitai_temperature,usk39,1
2023-04-27 12:18:54.044200+08:00,send notification,jitai_temperature,usk33,1
2023-04-27 12:23:53.651866+08:00,send notification,jitai_temperature,usk31,1
2023-04-27 12:23:54.750417+08:00,send notification,jitai_temperature,usk36,1
2023-04-27 12:38:55.151145+08:00,send notification,jitai_temperature,usk37,1
2023-04-27 12:38:55.766595+08:00,send notification,jitai_temperature,usk38,1
2023-04-27 12:43:52.996956+08:00,send notification,jitai_temperature,usk27,1
2023-04-27 12:43:53.663503+08:00,send notification,jitai_temperature,usk28,1
2023-04-27 12:48:54.352055+08:00,send notification,jitai_temperature,usk26,1
2023-04-27 12:48:55.885390+08:00,send notification,jitai_temperature,usk32,1
2023-04-27 13:03:34.460829+08:00,send notification,jitai_noise_adaptive,usk01,1
2023-04-27 13:03:37.567621+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-04-27 13:03:43.967975+08:00,send notification,jitai_temperature_adaptive,usk15,1
2023-04-27 13:03:44.881889+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-04-27 13:03:52.940074+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-04-27 13:28:56.484854+08:00,send notification,jitai_temperature,usk34,1
2023-04-27 14:03:35.770936+08:00,send notification,jitai_noise_adaptive,usk07,1
2023-04-27 14:03:36.581074+08:00,send notification,jitai_temperature_adaptive,usk08,1
2023-04-27 14:03:45.627725+08:00,send notification,jitai_noise_adaptive,usk21,1
2023-04-27 14:03:48.305807+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-27 15:03:34.843405+08:00,send notification,jitai_noise_adaptive,usk01,1
2023-04-27 15:03:44.271642+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-04-27 15:03:47.172460+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-04-27 15:03:53.611620+08:00,send notification,jitai_noise_adaptive,usk19,1
2023-04-27 15:13:38.089998+08:00,send notification,jitai_temperature,usk10,1
2023-04-27 15:28:55.099471+08:00,send notification,jitai_temperature,usk36,1
2023-04-27 15:38:49.343474+08:00,send notification,jitai_temperature,usk31,1
2023-04-27 15:43:55.789886+08:00,send notification,jitai_temperature,usk37,1
2023-04-27 15:43:56.394626+08:00,send notification,jitai_temperature,usk38,1
2023-04-27 16:03:36.442318+08:00,send notification,jitai_noise_adaptive,usk07,1
2023-04-27 16:03:37.351221+08:00,send notification,jitai_noise_adaptive,usk08,1
2023-04-27 16:03:38.249436+08:00,send notification,jitai_noise_adaptive,usk09,1
2023-04-27 16:03:49.706848+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-04-27 16:03:56.894621+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-27 17:08:57.888559+08:00,send notification,jitai_temperature,usk33,1
2023-04-28 09:03:35.690802+08:00,send notification,jitai_temperature_adaptive,usk08,1
2023-04-28 09:03:49.722325+08:00,send notification,jitai_temperature_adaptive,usk27,1
2023-04-28 09:03:57.803594+08:00,send notification,jitai_temperature,usk37,1
2023-04-28 09:03:58.391846+08:00,send notification,jitai_temperature,usk38,1
2023-04-28 09:23:40.005019+08:00,send notification,jitai_temperature,usk39,1
2023-04-28 09:33:37.994789+08:00,send notification,jitai_temperature,usk34,1
2023-04-28 09:43:41.367630+08:00,send notification,jitai_temperature,usk36,1
2023-04-28 10:08:36.311483+08:00,send notification,jitai_noise_adaptive,usk09,1
2023-04-28 10:08:36.927722+08:00,send notification,jitai_temperature,usk10,1
2023-04-28 10:08:43.576635+08:00,send notification,jitai_temperature_adaptive,usk15,1
2023-04-28 10:08:44.976725+08:00,send notification,jitai_noise_adaptive,usk17,1
2023-04-28 10:08:45.655445+08:00,send notification,jitai_temperature,usk18,1
2023-04-28 10:08:51.058666+08:00,send notification,jitai_noise_adaptive,usk21,1
2023-04-28 10:08:58.020536+08:00,send notification,jitai_temperature,usk26,1
2023-04-28 10:08:59.147956+08:00,send notification,jitai_temperature,usk28,1
2023-04-28 10:09:00.124313+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-28 10:09:01.888387+08:00,send notification,jitai_temperature,usk31,1
2023-04-28 10:09:06.435377+08:00,send notification,jitai_temperature,usk32,1
2023-04-28 10:33:46.329917+08:00,send notification,jitai_temperature,usk35,1
2023-04-28 10:58:45.937542+08:00,send notification,jitai_temperature,usk33,1
2023-04-28 11:03:36.820984+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-04-28 11:03:38.296595+08:00,send notification,jitai_noise_adaptive,usk14,1
2023-04-28 11:03:43.260902+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-04-28 11:03:45.800333+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-04-28 11:03:46.772048+08:00,send notification,jitai_temperature_adaptive,usk27,1
2023-04-28 12:03:37.604530+08:00,send notification,jitai_temperature_adaptive,usk09,1
2023-04-28 12:03:45.250311+08:00,send notification,jitai_noise_adaptive,usk19,1
2023-04-28 12:03:53.111964+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-28 12:08:55.205713+08:00,send notification,jitai_temperature,usk37,1
2023-04-28 12:08:55.824662+08:00,send notification,jitai_temperature,usk38,1
2023-04-28 12:28:55.890668+08:00,send notification,jitai_temperature,usk39,1
2023-04-28 12:43:57.780530+08:00,send notification,jitai_temperature,usk34,1
2023-04-28 13:03:35.233260+08:00,send notification,jitai_noise_adaptive,usk01,1
2023-04-28 13:03:38.509049+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-04-28 13:03:44.134958+08:00,send notification,jitai_noise_adaptive,usk14,1
2023-04-28 13:03:44.924760+08:00,send notification,jitai_temperature_adaptive,usk15,1
2023-04-28 13:03:45.880811+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-04-28 13:03:55.162219+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-04-28 13:03:56.508403+08:00,send notification,jitai_temperature_adaptive,usk27,1
2023-04-28 13:13:43.673065+08:00,send notification,jitai_temperature,usk18,1
2023-04-28 13:13:47.585961+08:00,send notification,jitai_temperature,usk26,1
2023-04-28 13:13:54.659672+08:00,send notification,jitai_temperature,usk31,1
2023-04-28 13:13:55.275559+08:00,send notification,jitai_temperature,usk32,1
2023-04-28 13:33:49.016912+08:00,send notification,jitai_temperature,usk28,1
2023-04-28 14:03:37.694431+08:00,send notification,jitai_noise_adaptive,usk07,1
2023-04-28 14:03:38.510337+08:00,send notification,jitai_temperature_adaptive,usk08,1
2023-04-28 14:03:49.507418+08:00,send notification,jitai_noise_adaptive,usk21,1
2023-04-28 14:03:57.340384+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-04-28 14:03:58.641831+08:00,send notification,jitai_temperature,usk33,1
2023-04-28 15:03:36.546463+08:00,send notification,jitai_noise_adaptive,usk01,1
2023-04-28 15:03:39.582641+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-04-28 15:03:41.156100+08:00,send notification,jitai_noise_adaptive,usk14,1
2023-04-28 15:03:48.622868+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-04-28 15:03:50.262535+08:00,send notification,jitai_noise_adaptive,usk19,1
2023-04-28 15:03:59.155172+08:00,send notification,jitai_temperature_adaptive,usk27,1
2023-04-28 16:03:37.979597+08:00,send notification,jitai_noise_adaptive,usk07,1
2023-04-28 16:03:38.908904+08:00,send notification,jitai_noise_adaptive,usk08,1
2023-04-28 16:03:39.758028+08:00,send notification,jitai_noise_adaptive,usk09,1
2023-04-28 16:03:51.051136+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-05-01 09:03:35.725672+08:00,send notification,jitai_noise_adaptive,usk01,1
2023-05-01 09:03:38.111750+08:00,send notification,jitai_temperature_adaptive,usk08,1
2023-05-01 09:03:38.920588+08:00,send notification,jitai_temperature_adaptive,usk09,1
2023-05-01 09:03:44.401612+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-05-01 09:03:45.360353+08:00,send notification,jitai_temperature_adaptive,usk12,1
2023-05-01 09:03:46.343227+08:00,send notification,jitai_noise_adaptive,usk14,1
2023-05-01 09:03:47.245370+08:00,send notification,jitai_noise_adaptive,usk15,1
2023-05-01 09:03:48.206955+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-05-01 09:03:53.412412+08:00,send notification,jitai_noise_adaptive,usk19,1
2023-05-01 09:03:55.869095+08:00,send notification,jitai_noise_adaptive,usk23,1
2023-05-01 09:03:59.702770+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-05-01 09:04:01.243575+08:00,send notification,jitai_temperature_adaptive,usk27,1
2023-05-01 09:23:36.643718+08:00,send notification,jitai_temperature,usk10,1
2023-05-01 09:23:50.155964+08:00,send notification,jitai_temperature,usk34,1
2023-05-01 09:23:51.086634+08:00,send notification,jitai_temperature,usk36,1
2023-05-01 09:38:47.623348+08:00,send notification,jitai_temperature,usk37,1
2023-05-01 09:43:46.506242+08:00,send notification,jitai_temperature,usk35,1
2023-05-01 09:43:50.600840+08:00,send notification,jitai_temperature,usk38,1
2023-05-01 10:03:39.923040+08:00,send notification,jitai_noise_adaptive,usk17,1
2023-05-01 10:03:46.575549+08:00,send notification,jitai_noise_adaptive,usk21,1
2023-05-01 10:03:53.596046+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-05-01 10:08:38.522304+08:00,send notification,jitai_noise_adaptive,usk09,1
2023-05-01 10:08:41.014228+08:00,send notification,jitai_temperature_adaptive,usk15,1
2023-05-01 10:08:49.173122+08:00,send notification,jitai_temperature,usk26,1
2023-05-01 10:33:47.106572+08:00,send notification,jitai_temperature,usk33,1
2023-05-01 10:43:47.020581+08:00,send notification,jitai_temperature,usk28,1
2023-05-01 11:00:21.253284+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-05-01 11:00:23.078956+08:00,send notification,jitai_noise_adaptive,usk14,1
2023-05-01 11:00:28.755166+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-05-01 11:00:31.754439+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-05-01 11:00:33.024716+08:00,send notification,jitai_temperature_adaptive,usk27,1
2023-05-01 11:00:39.164608+08:00,send notification,jitai_noise_adaptive,usk32,1
2023-05-01 12:00:30.531363+08:00,send notification,jitai_temperature_adaptive,usk09,1
2023-05-01 12:00:38.446366+08:00,send notification,jitai_noise_adaptive,usk19,1
2023-05-01 12:00:46.978937+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-05-01 12:25:35.649798+08:00,send notification,jitai_temperature,usk10,1
2023-05-01 12:25:56.343637+08:00,send notification,jitai_temperature,usk34,1
2023-05-01 13:00:40.988933+08:00,send notification,jitai_noise_adaptive,usk01,1
2023-05-01 13:00:44.109801+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-05-01 13:00:50.059260+08:00,send notification,jitai_noise_adaptive,usk14,1
2023-05-01 13:00:50.886699+08:00,send notification,jitai_temperature_adaptive,usk15,1
2023-05-01 13:00:51.821760+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-05-01 13:01:00.469865+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-05-01 13:01:01.915306+08:00,send notification,jitai_temperature_adaptive,usk27,1
2023-05-01 13:01:04.271194+08:00,send notification,jitai_noise_adaptive,usk32,1
2023-05-01 13:10:48.023510+08:00,send notification,jitai_temperature,usk26,1
2023-05-01 13:34:13.883935+08:00,send notification,jitai_temperature,usk36,1
2023-05-01 13:34:14.515619+08:00,send notification,jitai_temperature,usk37,1
2023-05-01 13:34:15.161039+08:00,send notification,jitai_temperature,usk38,1
2023-05-01 13:34:24.736376+08:00,send notification,jitai_temperature,usk36,1
2023-05-01 13:34:25.367070+08:00,send notification,jitai_temperature,usk37,1
2023-05-01 13:34:25.991413+08:00,send notification,jitai_temperature,usk38,1
2023-05-01 13:38:57.952855+08:00,send notification,jitai_temperature,usk33,1
2023-05-01 13:48:55.683381+08:00,send notification,jitai_temperature,usk28,1
2023-05-01 14:03:41.271645+08:00,send notification,jitai_noise_adaptive,usk07,1
2023-05-01 14:03:42.106520+08:00,send notification,jitai_temperature_adaptive,usk08,1
2023-05-01 14:03:53.839291+08:00,send notification,jitai_noise_adaptive,usk21,1
2023-05-01 14:04:02.800448+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-05-01 15:03:38.973787+08:00,send notification,jitai_noise_adaptive,usk01,1
2023-05-01 15:03:42.019611+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-05-01 15:03:50.599840+08:00,send notification,jitai_noise_adaptive,usk14,1
2023-05-01 15:03:52.272646+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-05-01 15:03:54.425461+08:00,send notification,jitai_noise_adaptive,usk19,1
2023-05-01 15:04:05.383712+08:00,send notification,jitai_temperature_adaptive,usk27,1
2023-05-01 15:28:41.691317+08:00,send notification,jitai_temperature,usk10,1
2023-05-01 15:29:02.377611+08:00,send notification,jitai_temperature,usk34,1
2023-05-01 16:03:40.041861+08:00,send notification,jitai_noise_adaptive,usk07,1
2023-05-01 16:03:40.987251+08:00,send notification,jitai_noise_adaptive,usk08,1
2023-05-01 16:03:41.941949+08:00,send notification,jitai_noise_adaptive,usk09,1
2023-05-01 16:03:59.234168+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-05-01 16:04:00.966271+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-05-01 16:04:02.807889+08:00,send notification,jitai_noise_adaptive,usk32,1
2023-05-01 16:13:53.602937+08:00,send notification,jitai_temperature,usk26,1
2023-05-01 16:43:54.620871+08:00,send notification,jitai_temperature,usk33,1
2023-05-01 16:53:53.338678+08:00,send notification,jitai_temperature,usk28,1
2023-05-02 09:03:37.311694+08:00,send notification,jitai_noise_adaptive,usk01,1
2023-05-02 09:03:39.619985+08:00,send notification,jitai_temperature_adaptive,usk08,1
2023-05-02 09:03:40.411678+08:00,send notification,jitai_temperature_adaptive,usk09,1
2023-05-02 09:03:44.792450+08:00,send notification,jitai_noise_adaptive,usk11,1
2023-05-02 09:03:45.665449+08:00,send notification,jitai_temperature_adaptive,usk12,1
2023-05-02 09:03:46.608224+08:00,send notification,jitai_noise_adaptive,usk14,1
2023-05-02 09:03:47.577580+08:00,send notification,jitai_noise_adaptive,usk15,1
2023-05-02 09:03:48.505177+08:00,send notification,jitai_noise_adaptive,usk16,1
2023-05-02 09:03:53.345883+08:00,send notification,jitai_noise_adaptive,usk19,1
2023-05-02 09:03:55.871631+08:00,send notification,jitai_noise_adaptive,usk23,1
2023-05-02 09:03:56.815832+08:00,send notification,jitai_noise_adaptive,usk24,1
2023-05-02 09:04:01.331685+08:00,send notification,jitai_temperature_adaptive,usk27,1
2023-05-02 09:04:03.961205+08:00,send notification,jitai_noise_adaptive,usk32,1
2023-05-02 09:08:46.587875+08:00,send notification,jitai_temperature,usk26,1
2023-05-02 09:08:53.456477+08:00,send notification,jitai_temperature,usk36,1
2023-05-02 09:13:38.466101+08:00,send notification,jitai_temperature,usk10,1
2023-05-02 09:13:46.384450+08:00,send notification,jitai_temperature,usk28,1
2023-05-02 09:28:49.038086+08:00,send notification,jitai_temperature,usk34,1
2023-05-02 09:48:47.967408+08:00,send notification,jitai_temperature,usk33,1
2023-05-02 09:48:49.318123+08:00,send notification,jitai_temperature,usk37,1
2023-05-02 10:03:42.517209+08:00,send notification,jitai_noise_adaptive,usk17,1
2023-05-02 10:03:49.520394+08:00,send notification,jitai_noise_adaptive,usk21,1
2023-05-02 10:03:57.298952+08:00,send notification,jitai_temperature_adaptive,usk29,1
2023-05-02 10:04:01.132771+08:00,send notification,jitai_temperature,usk38,1
